user_id,community_id,most_common_party,all_parties
196495709,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
148803815,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2339096207,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1539014882003234819,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1574991217980473088,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
996830244018511872,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1485530242575908864,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1313434956534874113,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1102181199907340288,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1490730999411621891,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
407749393,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
443815180,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1489678439590379524,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
194943640,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1520078189481107458,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1235285426,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1175835702665367552,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
700761678,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1020752616064679937,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
840370952,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1532656460051652608,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1519739007357394944,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
985443498,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
384251839,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
901457651158196224,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
403540376,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2346923772,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1318257218706378755,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
989956385868828800,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
